place,avg_car_access,avg_no_car_access,attr_conc,land_area_km2,attr_dens,pci
Little-Rock-North-Little-Rock-Conway-AR,1203293.7900654606,10770.9127414159,71.06217645963872,10576.986122,153.50268793706186,0.008951191164071368
Lock-Haven-PA,65896.14507345164,5991.052108981654,66.37304212074723,2299.868386,34.53823726763467,0.09091657944943034
Logan-UT-ID,312457.981414672,17532.69232295978,346.44361610518405,4733.83866,58.00956046947321,0.05611216024496952
Logansport-IN,85099.51267874349,10243.00230869794,485.3839423664138,1067.448391,84.95249115982789,0.12036499371466412
Longview-Kelso-WA,205712.58068547168,13521.975583578815,71.85888068045445,2955.587567,55.96433746264977,0.06573237056538368
Longview-TX,351088.62848810724,5433.741422912888,68.56695149289466,6942.767221,80.23429019989031,0.015476836849749893
Louisville-Jefferson-County-KY-IN,2614746.470880025,29331.74113559832,43.34858836427614,10256.244358,288.06904329414186,0.011217814599717716
Lubbock-TX,987900.9774526304,20845.577647458704,248.46644666484053,13635.14094,51.97556102416056,0.021100877641816326
Ludington-MI,117452.27636829735,9189.066148142409,5.702114378458925,1281.963206,696.1355800409766,0.07823659474532514
Lufkin-TX,214601.4865712411,5378.855749567375,228.8684934870454,2066.460812,99.95181074839564,0.025064391843258548
Lumberton-NC,155574.5933058478,3897.6667037682882,42.35287393132448,2453.481924,68.32444876003089,0.025053362640683703
Lynchburg-VA,358641.3014829133,5489.661165810256,46.608499675118225,5491.999818,103.78035668026673,0.015306829255614328
Macomb-IL,67934.01343860783,10435.289961016613,207.50760784682936,1526.339605,37.32590035230069,0.15360920741782783
Macon-Bibb-County-GA,530513.9176407397,7805.516589182053,49.41348542118409,4464.07685,104.2239225787522,0.014713123123883612
Madison-IN,70803.00128239831,4116.66560687168,59.213120397923305,934.084282,61.788535694469594,0.05814252972769231
Madison-WI,1523926.7216264443,74154.50705207062,112.05851998759498,8569.702439,196.30107485929244,0.04866015274863584
Madisonville-KY,102408.9800230971,5320.640459455871,138.69183166772314,1403.991594,60.88839873780612,0.051954823280691446
Magnolia-AR,39600.807446511244,4073.3073724218475,30.374425390249698,1984.098878,21.67704466591609,0.1028591999777696
Malvern-AR,37614.28414788416,2475.6197597493865,85.07899310567075,1592.697317,31.283784726812595,0.06581594773985995
Manchester-Nashua-NH,874371.7579950853,23985.785061506846,28.69888373259527,2270.191096,524.644512128771,0.027432021725525203
Manhattan-KS,250107.99735419548,13566.97608678947,250.84928486037032,4752.846851,57.372582906311706,0.05424447130963318
Manitowoc-WI,149477.62724312657,8751.462169585091,54.784527990816976,1526.295968,104.90082091339181,0.05854697007834334
Mankato-MN,314139.8643847128,15167.567253238807,197.53760526959996,3098.768393,72.1286561799522,0.04828284777847799
Mansfield-OH,305381.55837806803,7491.248436452229,29.565648588629134,1282.631596,204.44358365860808,0.024530782003469653
Marietta-OH,94421.36343642304,5499.213913584902,37.067957356297605,1636.805226,93.5896327593959,0.05824120425127838
Marinette-WI-MI,82741.89229825196,7447.611990300832,41.21977664405398,6328.652698,90.09860822038745,0.09001017239798097
Marion-Herrin-IL,185383.94218809475,6739.893825296102,57.71083509283473,1088.338913,120.08079325194541,0.03635640576926373
Marion-IN,170640.2675019616,9063.6900455889,55.604347865271464,1072.484471,118.39201725840185,0.05311577494734476
Marion-NC,87970.57887850629,2390.516300298668,18.689360626816583,1139.476688,68.22456380081731,0.02717404308092758
Marion-OH,151664.59937428244,8819.932496599755,38.892620665290295,1045.853061,131.30247940250567,0.058154193747175384
Marquette-MI,273982.68189788883,22543.19774493652,13.355239541015655,4685.420988,448.26497029384973,0.08227964478914834
Marshall-MN,81776.14153478357,12613.829860457272,613.7249704309701,1850.315109,36.946842009492556,0.1542482883603889
Marshall-MO,7639.817811177108,1165.1072154553674,23.051606144920324,1956.761965,5.626489167781836,0.15250458116302293
Marshalltown-IA,104854.37925196711,12409.86487734597,254.595666398689,1482.77607,51.39245334597287,0.11835332931135688
Martin-TN,63054.83134767225,3155.3902991281198,141.4342164572779,1503.107797,40.71557616968439,0.05004200680087308
Martinsville-VA,157976.3006700014,2526.880219629505,37.122218299516014,1018.659273,130.95487719572353,0.015995312011438573
Maryville-MO,6958.276575832414,1257.1724150610103,28.74882999847606,2271.326613,4.794026511941372,0.18067295850634044
Mason-City-IA,149840.97623899067,11884.161287095378,117.0000032650478,2508.204878,48.807695525102154,0.07931182501200867
Massena-Ogdensburg-NY,64327.40443576245,4941.998056724948,59.63030567329331,6939.601205,32.37876260643136,0.07682570282561366
Mayfield-KY,59664.99419426525,4145.532937708021,54.641307350729186,1429.035006,44.13075938323095,0.06948015320692802
McAlester-OK,64243.465914844346,5052.325968761105,66.09417275347728,3381.287299,19.769985241943203,0.07864342150309943
McAllen-Edinburg-Mission-TX,1561776.3748897163,13931.744485114375,68.9936787356086,4068.758842,349.05150566797835,0.00892044770884574
McComb-MS,77431.1118131344,4067.8268071820958,44.3767577825604,2105.953036,40.21547420680468,0.05253478494534652
McMinnville-TN,77387.42564022045,2970.070118968788,18.148785837261137,1120.619165,61.85294894541626,0.038379234021517286
McPherson-KS,72231.27697048333,7725.867718064748,515.331937605909,2326.54743,29.32405293796224,0.10696014305855142
Meadville-PA,97975.28152583499,6193.917628969059,51.03315306621025,2621.988043,61.289905737377154,0.06321918684495734
Medford-OR,537674.237452967,15728.425297459991,241.4257975484314,7208.589509,64.51599157079981,0.029252703964332744
Memphis-TN-MS-AR,2411204.268686178,13594.307974420753,86.70805787375205,12902.922977,213.93520715581343,0.005637974414265634
Menomonie-WI,76318.81230405546,4742.011420332088,177.64163323859884,2201.90284,42.21662205585783,0.06213424026359101
Merced-CA,277265.2740009279,12831.23855454724,62.44860332172499,5019.407131,77.28882911371072,0.046277842044165615
Meridian-MS,176269.69241597032,6476.513350042527,66.61414330219523,3613.681282,37.78686866497155,0.036742069843515225
Mexico-MO,6548.620473543327,904.6553576528169,17.36574156622454,1792.918159,6.825855345692887,0.13814441702762567
Miami-Fort-Lauderdale-West-Palm-Beach-FL,5924405.944950744,47210.1526097349,34.06648236796034,13123.595256,956.4415889968376,0.007968757213534836
Miami-OK,57076.61216764327,4928.337145999522,66.67479522995222,1219.410534,43.78730420250741,0.08634599985584633
Michigan-City-La-Porte-IN,213671.16643596778,9436.511453218875,26.28006818894613,1549.555243,127.78931302677023,0.044163710109416075
Middlesborough-KY,45078.298708364186,3880.7580643235906,76.8856587413105,929.999513,55.58992158310947,0.08608927522820474
Midland-MI,415242.35214066465,13282.490332147829,4.91429972743469,1340.188403,1834.9044764865048,0.031987320810783634
Midland-TX,553720.8911266688,16782.82574000987,23.85918688278721,4701.639949,71.62615675656451,0.0303091792434659
Milledgeville-GA,109671.17863537205,4881.5305829671815,99.54243239423023,670.025212,134.26733559990276,0.04451060564596458
Milwaukee-Waukesha-WI,3577824.1622965704,85476.10861877784,18.94223286170701,3768.081847,1062.4331324403952,0.023890528081154095
Minden-LA,42487.65929932334,3648.9728098057417,53.93929966097566,1536.614989,43.23607440744547,0.08588312159299995
Mineral-Wells-TX,36393.58416490091,3331.380349469569,45.06134517503531,2467.090694,18.42737282036864,0.0915375725120928
Minneapolis-St.-Paul-Bloomington-MN-WI,6080479.318463911,75326.08314364971,48.42422395026663,18253.426746,446.22429603717546,0.012388181786083117
Minot-ND,192040.54338113044,13411.942270017427,587.3205102480705,12339.257388,13.327568655787246,0.06983911852092406
Missoula-MT,384384.0074091716,26957.628751592594,84.29105614109145,9874.661809,31.117723922447702,0.07013202482926549
Mitchell-SD,71480.5801556783,11815.291033936457,605.8619845297491,3728.177032,18.337085233134925,0.1652937204511185
Moberly-MO,9196.714372041632,934.4558308672615,6.017672958036805,1250.217879,9.799251959025936,0.1016075734294895
Mobile-AL,895455.0028283248,8838.314682836657,20.095150195332035,3184.064142,239.482518565419,0.009870194096767053
Modesto-CA,1027763.7208162051,24457.334248250492,71.44606225022595,3874.667297,251.55672094857542,0.023796650682345107
Monroe-LA,370377.96222056175,7064.712448393652,46.67382782969963,7349.899723,51.437191560171165,0.019074332625078228
Monroe-MI,391235.29287079663,10189.060200003873,2.7587333642191436,1422.818203,2754.3885028578034,0.02604330536041071
Montgomery-AL,741131.09232919,8828.375689432307,62.9895189093109,7030.291054,117.54987007682996,0.011912029843042918
Monticello-IN,42702.891479476835,3743.2137838455455,44.29594908383531,1308.303899,32.21950193087363,0.08765715046824282
Monticello-NY,99533.05466702225,3007.4179073655164,70.21457122877341,2507.484145,78.22111274007676,0.030215267856759025
Montrose-CO,90781.10512861617,6571.756671803673,413.9809197012752,5804.023555,15.20543449965375,0.07239123893119598
Morehead-City-NC,127304.22269281802,3441.5093700325283,15.552844705168924,1314.68873,101.42476843168801,0.02703374088648109
Morgan-City-LA,91937.83400265772,7344.556867323866,193.65233754277824,1439.626085,67.49252532472694,0.07988612030071919
Morgantown-WV,326907.36027885514,17164.977769899833,79.65981392024383,2613.053221,135.71591162015602,0.05250716213687554
Morristown-TN,223385.62665346905,4364.335586272234,66.83804414749773,1129.912602,187.21713487004723,0.019537226506710244
Moscow-ID,80907.93758458109,19785.831691066138,66.70516176916277,2786.483032,25.358166257801923,0.24454747311266026
Moses-Lake-WA,81311.6098436105,5598.9447408616015,28.427825516095865,6940.003416,22.079355126357765,0.06885787591255726
Moultrie-GA,89438.52220389548,3624.6224648641823,119.24959956266372,1416.812867,58.09454580567414,0.04052641273075856
Mount-Airy-NC,129522.47431370753,2739.243440456143,45.57849205873256,1379.543351,119.18849804959844,0.02114878869455203
Mount-Pleasant-MI,319047.81656344293,24942.53715320901,16.511886998944,1483.285544,1544.3289454724168,0.07817805312655748
Mount-Pleasant-TX,84980.83333197926,4017.4166843807398,72.65700148759719,2211.591653,50.992550929111324,0.04727438560983068
Mount-Sterling-KY,59136.27316046163,2847.004483849832,44.9678627346977,1760.500007,48.49343917100024,0.04814311642745408
Mount-Vernon-Anacortes-WA,236978.4820268832,8420.731421894627,101.8523351229629,4481.338199,59.03725366209524,0.035533738548208633
Mount-Vernon-IL,108194.636019959,6473.318388250277,188.74034062121154,1479.490496,56.765352820488815,0.05983030791892607
Mount-Vernon-OH,102386.6311462752,5865.574150368688,86.77367030088277,1361.036418,85.59609313848647,0.057288476871446274
Mountain-Home-AR,92404.90407904872,4160.76407848162,64.41186032260396,1434.660641,62.083462426289564,0.0450275244582501
Mountain-Home-ID,40358.82919202293,5986.493847754878,163.34396989310952,7964.417376,4.560685143078569,0.14833170256926406
Muncie-IN,319031.0929321689,11929.363053452538,38.71629021429056,1015.53628,230.2762634930187,0.0373924777795527
Murray-KY,98044.98586439581,7446.472482332101,148.49757758486498,997.224714,76.15254509225892,0.07594954924702807
Murrells-Inlet-SC,100438.86574762865,4065.8268702404184,72.53500622166526,2107.275277,72.44430837594835,0.040480613156828806
Muscatine-IA,114232.55546828386,9346.506226861651,50.80430650903366,1132.96448,92.96769833419667,0.08181998720545708
Muskegon-Norton-Shores-MI,730810.7124730847,13510.89009139163,1.8257179659572307,1305.130153,3111.2346080322304,0.01848753700622475
Muskogee-OK,142401.76815019568,6578.788743147099,129.76643399426158,2099.505291,57.31250143346269,0.04619878551092316
Myrtle-Beach-Conway-North-Myrtle-Beach-SC,636882.5021819841,5969.387847815195,21.808031153412358,2935.263896,248.30104747760643,0.009372824386545148
Nacogdoches-TX,124123.27294537387,5557.239058204048,185.75014044648796,2450.966944,56.91957630906343,0.04477193459642146
Nantucket-MA,42964.15049917706,7370.388301011299,7.727817174534909,119.637319,302.16073297329575,0.1715473997595384
Napa-CA,345818.8445993219,20706.32455752541,10.169208081687055,1938.032964,181.39944290441903,0.059876218086138425
Naples-Marco-Island-FL,740067.485886713,7514.469382946678,25.214829243093504,5171.81834,147.430004279694,0.010153762361203052
Nashville-Davidson--Murfreesboro--Franklin-TN,2271779.639860656,17200.27816642153,82.58512536270926,16321.922613,286.4506045553814,0.007571279302193474
Natchez-MS-LA,91264.36092015465,3279.9669606460807,172.86260341456463,4349.445168,25.76390681378053,0.035939187296952176
Natchitoches-LA,69475.36873373597,6062.926686625332,362.0954918564655,3246.092085,21.573509982542593,0.08726728331391044
New-Bern-NC,155439.5971012131,3728.1447680126576,64.58463043492661,3922.422269,57.1295706153355,0.02398452413373865
New-Castle-IN,71984.57342029254,5462.587726482314,54.43377787171767,1014.957933,79.51442850587581,0.07588553306537209
New-Haven-CT,485569.79689111473,7222.115149150193,21.84780570979725,12541.690473,763.2777671087083,0.01487348512075947
New-Iberia-LA,164098.48375013797,6780.981830306434,35.485304862231935,1485.913496,80.49230343621565,0.04132263550119934
New-Orleans-Metairie-LA,2610993.296864673,35722.08400557627,56.19942492292266,6107.786904,331.7474449989423,0.013681415440044208
New-Philadelphia-Dover-OH,199395.07894435854,8029.666855055101,29.58183072597738,1469.575828,122.8539532020664,0.04027013553978326
New-Ulm-MN,63829.18702348935,10356.004357502972,136.61088021561966,1582.765944,44.54897470298363,0.16224559391132348
Newberry-SC,63635.46316957809,3141.897194871801,57.91219802646828,1632.452022,45.037341991788104,0.04937336884779418
Newport-OR,60924.9629259255,5812.094552571828,92.37434493039378,2540.733361,45.81736194237346,0.0953975886639169
Newport-TN,53929.26024285008,2262.1041467099194,10.740004794163118,1129.584563,37.44243803020173,0.04194576629687458
Niles-MI,447286.1402369037,9544.901361154509,2.4936740985694086,1470.545556,3325.8902317202337,0.02133958668180302
Nogales-AZ,70698.29380999753,3340.0402991981236,143.12984733098068,3201.853239,21.500329609579584,0.04724357716714522
Norfolk-NE,129586.08566654248,11297.916616773813,194.36174212223364,4075.292589,26.001691335247585,0.0871846430013033
North-Platte-NE,92699.53629079917,12754.18451589969,11.155257667707904,8119.19479,6.785697526047407,0.13758628172518267
North-Port-Bradenton-Sarasota-FL,1242097.7877260277,10976.907029950482,21.763173672924985,3363.793688,500.3139181822497,0.008837393592050808
North-Wilkesboro-NC,103825.92032280036,1361.6057381696685,25.76297794417582,1952.020335,51.129282933417805,0.01311431417064605
Norwalk-OH,87713.59381712464,5490.337035223005,61.18364052676137,1274.903645,82.48599838303859,0.06259391271403027
Norwich-New-London-Willimantic-CT,53601.65684924694,732.6186493986239,21.84780570979725,12541.690473,763.2777671087083,0.013667835892817493
Oak-Harbor-WA,57770.23545618269,4524.468784918373,6.577124965460004,539.943912,230.14686755093925,0.0783183372750847
Ocala-FL,504515.48938899173,4345.035892265918,13.530820294163233,4113.994502,148.60554619185535,0.008612294337143347
Ocean-Pines-MD,111479.0218641732,3868.8409697639245,32.22971887107702,1213.156434,109.52264380440157,0.034704654786779046
Odessa-TX,442327.91104671394,14537.366246398426,37.765181877189825,2325.44222,129.13255698952605,0.03286558655545285
Ogden-UT,1266411.5067821385,15816.471381963664,59.84872610819694,3844.860594,287.41814507514493,0.012489203783493875
Oil-City-PA,84383.33620816727,4224.2565667899,44.697502558296456,1746.337768,65.8076015452699,0.05006031707929846
Okeechobee-FL,69788.0356733316,2962.571708918953,8.885032934427018,1992.126184,31.39951700971167,0.04245099722803995
Oklahoma-City-OK,2214928.101184116,17360.49729515327,52.02901783424186,14275.294767,184.56515560649927,0.007837950715362826
Olean-NY,73968.53883067759,5557.0186932203,83.7955031768824,3388.125876,54.812190218637554,0.07512678742973346
Olympia-Lacey-Tumwater-WA,700357.1348368783,14130.44647062378,72.18744211216116,1871.256793,312.783580633874,0.020176058424699182
Omaha-NE-IA,2631630.3162330063,22707.232557310545,116.6689723818167,11256.901462,172.5261437666478,0.008628579940443288
Oneonta-NY,70611.04428550252,5360.0669433592575,232.57988762729894,2594.487152,66.57485270907982,0.07590975317808404
Ontario-OR-ID,109019.51661217294,6894.301571985028,2342.5558232686967,26662.900545,3.78527084214498,0.06323915007356785
Opelousas-LA,114856.16449197887,5343.831590999802,57.34827301140875,2393.224007,60.50064664924615,0.04652629325240088
Orangeburg-SC,112896.88179248267,3387.4549735326787,64.63143936985728,2865.498667,54.59035867002202,0.03000485859086176
Orlando-Kissimmee-Sanford-FL,3927747.1153691215,16514.966796909674,31.9892808076959,9043.108363,647.8988600835813,0.004204691980368912
Oshkosh-Neenah-WI,530180.0651344403,18269.625941622813,50.77852254754557,1125.85977,389.953803927109,0.03445928495442411
Oskaloosa-IA,51082.830263416385,9032.434588953523,402.37239852224315,1478.498325,33.99685961767999,0.17681938417226298
Othello-WA,26508.94071407898,7016.664763100494,932.1819089341965,4985.698856,7.402392536321291,0.26469049966126795
Ottawa-IL,144592.55113679613,6759.837541553521,96.32598471193761,5605.593761,51.02949164638905,0.04675093902422521
Ottawa-KS,50513.41462342796,6448.882293759907,184.68010284705184,1480.882204,33.723614116710664,0.12766672658808806
Ottumwa-IA,102720.79132693465,7802.813470724983,59.78442558761586,1118.466714,64.12841714661882,0.0759613839606295
Owatonna-MN,126887.60107112008,13194.843752479628,242.27023273959153,1112.775704,69.34236587178398,0.10398844048666317
Owensboro-KY,287591.6604191427,12042.603765597582,46.172929466151544,1841.268813,110.93415505539222,0.04187396723551168
Owosso-MI,177014.418259932,9407.457886784845,5.2049205872744615,1375.198265,1051.5081619885552,0.053145150430462224
Oxford-MS,138560.18173591237,5262.006125732217,151.80272036756895,2846.003185,52.42358855617373,0.037976322344620575
Oxnard-Thousand-Oaks-Ventura-CA,1355226.505764026,21627.114038293716,59.19567078730781,4767.622161,313.4261796632336,0.015958302133488127
Ozark-AL,40822.261215984676,1441.512882098602,27.522391869195864,1453.276164,54.50753405462171,0.03531193126396811
Paducah-KY-IL,237028.2687522623,6092.63315908756,63.233983132076155,3199.959339,59.83391653340005,0.02570424697087701
Pahrump-NV,50569.88347799604,1242.973074491489,305.0460528370918,47090.939212,1.4226622174256414,0.02457931458418984
Palatka-FL,72713.03284414373,2783.063615785977,5.353482096581252,1886.452945,50.38662652674859,0.038274618825916894
Palestine-TX,69348.85087022562,3077.879589943894,70.57753409377169,2752.164826,25.476744465885417,0.04438256079691376
Palm-Bay-Melbourne-Titusville-FL,784220.5982149504,7557.3232559769895,27.507749791794303,2628.76472,471.6785760880114,0.009636731390604931
Pampa-TX,46838.50022282138,9246.861728065336,273.0848769968407,4791.560121,7.552028793588,0.19742010705030938
Panama-City-Panama-City-Beach-FL,420781.0861796325,6943.745933797056,95.63280833630044,3479.180012,131.80413155351272,0.016502039093156277
Paragould-AR,109147.23031356272,7310.675700415534,57.2112755160001,1495.304293,54.87685709466494,0.0669799469891551
Paris-TN,63117.195316877456,2916.5312516498366,54.43273606988226,1455.320362,37.95961455804876,0.046208188386817624
Paris-TX,91403.96091093938,5688.135127864632,79.78679283106423,5053.653891,26.78392761345516,0.062230729075372776
Parkersburg-Vienna-WV,259235.36822530953,10728.339821122832,29.903187212908655,1551.430857,115.53540990322071,0.041384552943402764
Payson-AZ,33215.5622852331,3422.2753439404814,176.12837594544692,12322.070149,7.308406697174046,0.10303228693081462
Pella-IA,61573.48364898145,7919.7713679433255,241.76488299347037,1436.123094,64.26197056893787,0.12862308413622353
Pensacola-Ferry-Pass-Brent-FL,868689.0359169001,8271.719734638507,41.34720073283517,4323.713095,244.3398479010319,0.009522072217600534
Peoria-IL,767670.948288389,11483.283352565133,104.33567529498025,6391.1802960000005,123.53722840429786,0.01495860091901151
Peru-IN,49415.573224094675,4618.551555672673,38.57262222102553,968.246953,60.09293374972284,0.09346348234650653
Petoskey-MI,168622.44735661906,13158.101495264551,3.0618523364354093,1210.940738,1259.421416872012,0.07803291733417038
Philadelphia-Camden-Wilmington-PA-NJ-DE-MD,5829177.23405214,66084.57160392246,19.063938918259026,11922.245235,1295.15600422893,0.011336860924021676
Phoenix-Mesa-Chandler-AZ,6108213.052715667,23882.992454086372,133.89723291411946,37732.674686,248.99387806944716,0.003909980259033069
Picayune-MS,55604.43989297524,1753.76957304219,51.69151164363509,2101.307249,36.86638402683205,0.03154009961106993
Pierre-SD,76155.8110080817,14552.832937339965,224.45963350114727,5661.606952,10.094872442498017,0.19109287583839937
Pikeville-KY,73802.47423011623,1591.649525994192,26.98011718239551,3056.248435,69.32093529235622,0.021566343711342605
Pine-Bluff-AR,153561.1116037941,5334.808102726946,72.79851379730354,3808.009202,34.77612394698199,0.034740619203717314
Pinehurst-Southern-Pines-NC,222260.29917224054,3735.7323885149062,60.024565087883786,1806.983006,124.9531950495831,0.01680791577455721
Pittsburg-KS,101625.34667994533,8511.961824031914,230.13675528115698,1527.499258,53.70771839680985,0.08375825620392849
Pittsburgh-PA,2221844.7102635126,20103.248757497375,28.26487380336287,14608.313452,439.886857652293,0.009047999018398145
Pittsfield-MA,191363.898474905,12515.948208547286,19.01329126508228,2400.592216,151.33590685607723,0.06540391530635857
Plainview-TX,61086.264577692964,7121.203111658088,427.7856271225211,5171.746706,9.951280084984116,0.11657617569005123
Platteville-WI,50524.641666236195,5096.996710363512,142.8380396815895,2970.402286,34.53522120000146,0.10088140246563394
Plattsburgh-NY,146624.8677934125,10056.913118023269,192.52116590442816,2687.763026,81.32774276804862,0.06858940962315467
Plymouth-IN,78330.47572768049,4321.584364777836,97.33665766228387,1148.969991,78.33294229178871,0.05517117475198316
Pocatello-ID,241875.41428933042,15507.547878735795,252.1189685088338,2881.336418,61.489418206492815,0.06411378322306759
Ponca-City-OK,73990.70378344478,7751.132349547929,98.31108916411041,2381.745586,32.05224791796885,0.10475819195116541
Pontiac-IL,49053.89451047822,6980.775226318546,153.32910954785953,2702.983878,25.28450153042311,0.14230827737494745
Poplar-Bluff-MO,15345.626679070932,688.5669420555272,6.845913657641093,1799.41088,12.365602679917107,0.04487056517506882
Port-Angeles-WA,106999.45154680636,6196.834599088814,73.84315659394784,4503.412739,34.51382518283541,0.05791463890240634
Port-Lavaca-TX,35056.52868054586,4367.12412049824,21.205283696661578,1312.960774,35.00462535524309,0.1245737751245666
Port-St.-Lucie-FL,722635.4206448994,6843.912850028058,23.61820511657318,2889.087065,289.79722007789337,0.009470768598528377
Port-Townsend-WA,44205.792227557686,3796.5360428593194,18.4684796383343,4671.633827,12.345873442961521,0.0858832259654104
Portland-South-Portland-ME,644456.6529448262,17337.129705545878,26.050734507417285,5390.753165,283.33816319338007,0.02690193301027208
Portland-Vancouver-Hillsboro-OR-WA,4253869.619664816,43094.570758629605,82.81505237079094,17320.463242,309.666781139779,0.010130675035128425
Portsmouth-OH,126667.78418574725,6722.179729857465,56.593956686718656,1580.267231,102.80533368852727,0.053069371767015164
Pottsville-PA,182373.64236919416,6446.221251474142,10.928530199027568,2016.509909,141.62816593429395,0.03534623297386647
Prescott-Valley-Prescott-AZ,179667.03321819784,4749.112336511017,112.50293680784982,21038.299574,19.61519268933669,0.02643285332564837
Price-UT,47574.5358027329,6415.519468403611,243.47538853436566,3831.067718,12.140688555691042,0.13485196145697495
Providence-Warwick-RI-MA,2186994.2942937883,27171.984690056946,12.373628907028703,4110.317164,968.6171507323613,0.012424350973824176
Provo-Orem-Lehi-UT,1319151.4920918236,20672.325524632986,321.48540448072896,13974.951447,80.47790393156849,0.015670926082835393
Pueblo-CO,407720.9017582551,13116.44781757765,193.50226526078023,6181.242835,41.22695173162534,0.0321701628761594
Pullman-WA,99069.54643292863,19648.8641337643,3257.2352617902297,5592.463291,20.00892883464794,0.19833404755786213
Punta-Gorda-FL,328273.38756867923,5130.227759116884,10.622744812499677,1764.089884,175.4423642508683,0.0156279124455179
Putnam-CT,12838.66469598204,330.7948153175152,21.84780570979725,12541.690473,763.2777671087083,0.025765515585202566
Quincy-IL-MO,183115.08187359278,15094.954007875587,455.0851375353132,3522.814806,52.735386397146875,0.08243424765140793
Racine-Mount-Pleasant-WI,335721.7619515171,13522.219226653691,12.578977931296503,861.537609,481.87182505227116,0.04027805391003068
Raleigh-Cary-NC,2914975.3315531304,19607.12570331596,38.267459041073295,5486.71559,573.6827157100738,0.006726343612955747
Rapid-City-SD,347544.0371497338,10270.200226707619,64.43936943784065,20213.929562,13.60675068924038,0.029550788184816035
Raymondville-TX,20269.679215916087,3181.7844033715623,167.49653655769626,1529.652214,12.288544956794995,0.15697260768059776
Reading-PA,863290.3502745186,20641.950028632233,36.391443961688395,2218.072313,445.2045112381329,0.023910785081830553
Red-Bluff-CA,81085.95657897215,4495.42387258514,112.78262278813375,7638.22934,13.567215042537594,0.05544022741110424
Red-Wing-MN,61154.523821098825,5079.100712691008,72.19433378927657,1959.853268,52.638583553388756,0.08305355671723301
Redding-CA,399267.91091245966,8287.348082090344,211.57373344238377,9778.670503,37.42787937150724,0.020756358964964163
Reno-NV,1242420.4490420055,21855.679708997308,151.70832513661762,22229.166895,49.28442461091163,0.01759121054861065
Rexburg-ID,115828.2947039172,15691.731481929199,707.743261590742,6043.029378,18.594663863307137,0.13547407843688578
Rice-Lake-WI,85999.28545467346,4709.798586409982,123.75971103717812,2235.28141,50.63814314100165,0.05476555487071244
Richmond-Berea-KY,193428.87305520408,5660.122161044666,259.28211323886546,2608.112525,104.43379930472899,0.02926203348881262
Richmond-IN,179416.74895629712,10279.4403581177,38.36838288850187,1040.53927,161.30635800030882,0.0572936496615575
Richmond-VA,2603183.6530703288,38705.61581899338,47.28440480508208,11303.664171,265.3568572653944,0.01486856902060751
Rifle-CO,89368.47852798522,9678.613473163447,234.48510410505867,10147.912171,23.707950556325326,0.10830008110894095
Rio-Grande-City-Roma-TX,94352.85559173625,4691.656543280107,748.9950430337869,3168.019235,26.2665387509871,0.04972458452747686
Riverton-WY,47864.1432076119,6988.5781807408175,375.0042101301571,23785.388835,3.9186662302045985,0.14600863428031474
Roanoke-Rapids-NC,70277.91951528672,3317.6562537179075,30.947294776697316,3264.522272,35.77509671222118,0.047207661760622514
Roanoke-VA,734991.8154236027,12130.066683195571,67.93918560100187,4836.97966,157.90792058034,0.016503675862301365
Rochelle-IL,50822.14526637448,3902.8524955292837,55.83196220397059,1964.9037,39.629219487957606,0.07679432804485593
Rochester-MN,541768.2806320769,23987.250543683407,597.0846104567224,6415.529416,90.51033240558989,0.04427584892142018
Rochester-NY,1934774.8018350287,30481.455643142977,48.22262279522686,7583.169165,359.34767386927996,0.015754523789659126
Rock-Springs-WY,116938.85743441494,8147.5828802354,702.6297986265017,27005.754359,3.7202774884352565,0.0696738711065735
Rockford-IL,825318.8149211018,13286.082464492461,47.20809073301855,2055.907176,269.3798662046209,0.01609812138568848
Rockingham-NC,84454.12422303787,2753.3598993243872,43.74531088222821,1226.849523,66.87886204606691,0.03260184064016746
Rocky-Mount-NC,274103.3805459632,4403.786099957936,51.63785115003604,2708.816979,108.89772261723556,0.016066150264861415
Rolla-MO,17261.557649160775,923.9974840727292,5.234653909415979,1739.919006,13.310677060332083,0.053529206509219766
Rome-GA,231458.19766835368,5383.458312765561,65.41844304003162,1320.404594,150.55468672505998,0.023258879430484818
Roseburg-OR,147182.8925816845,5749.782865580192,103.21530446963635,13042.399612,16.79739208407871,0.039065565058039216
Roswell-NM,143486.62592014344,10637.810044521699,203.07931239111142,15713.914833,7.160138081168382,0.07413799004823002
Ruidoso-NM,35785.85173806257,1963.4350104845232,1369.1143138675875,12512.530053,3.624598686907945,0.0548662366584438
Russellville-AL,34077.141570356594,3136.3009713106053,47.403980596765535,1641.845708,30.954004844893745,0.09203533004184969
Russellville-AR,150709.76071841494,5419.084412790809,58.701175553890884,4510.045167,31.109777131861705,0.03595708988560992
Ruston-LA,133630.27617600013,5078.819645458807,62.5714802583075,1221.532395,66.89482844210612,0.03800650414558492
Rutland-VT,116532.3999238591,9117.521648279528,12.835568285007984,2410.114035,70.85320342528938,0.07824022893407163
Sacramento-Roseville-Folsom-CA,3940792.3216448696,26892.935369187824,33.936025142524414,13195.840653,348.17167172714267,0.006824245779580394
Safford-AZ,53569.844684332675,3961.6165347420097,141.013026709993,11970.605955,3.9938078472987377,0.07395236178275957
Saginaw-MI,777722.1052560754,14387.0231017387,3.1745568180774195,2074.053636,2586.9835316062195,0.018498925264573238
